word,synonyms
برج,"['حِصْن', 'قَصْر']"
برح,['غَضَب']
برد,['شَبَم']
برء,['شِفَاء']
برأ,"['خَلَقَ', 'شُفِيَ']"
اقتصر,['اِكْتَفَى']
برئ,"['تَعَافَى', 'شُفِيَ']"
اهتجى,"['هَجَا', 'عَابَ', 'شَتَمَ']"
خواء,['خَلاَء']
برّ,"['إِحْسَان', 'عَطَاء', 'خَيْر']"
تعلّق (به),"['أَمْسَكَبِالشَيء', 'قَبَضعَلَيْه']"
اهتش(للأمر),"['فَرِحَبِهِ', 'اِشْتَهَىه']"
رحيل,"['اِرْتِحَال', 'اِنْتِقَال']"
برى,"['اِبْتَرَى', 'نَحَتَ']"
بري,"['اِبْتِراَء', 'نَّحْت']"
انكرث,['اِنْقَطَعَ']
برق,"['تَلَمُّع', 'إِضَاءَة']"
برك,['جَبَان']
تدنّس,['تَنَجُّس']
برم,"['ضَجَر', 'سَأَم']"
ضلّ-طريقه-,"['تَبَلَّهَ', 'غَبِيَ']"
عبدة,"['أَمَة', 'مَمْلُوكَة', 'خَادِمَة']"
البّ(بالمكان),['أَقَامَفيه']
خويّ,"['خَالِيالبَطْن', 'ضَامِرَه']"
أشقى,['أَتْعَسَ']
ألقى(الشيء),"['رَمَى', 'طَرَحَ']"
تقزّز,"['اِشْمِئْزَاز', 'قَرِفَ']"
إضحاك,['تَضْحِيك']
أرصى,['لَزِمَ']
ألمع,"['شَديد الذكَاء', 'ظَرِيف']"
أجود,"['أَنْدَى', 'أَكْثَرَ عَطَاءً']"
تلهية,['تَسْلِيَة']
إحراق,"['إِشَاطَة', 'تَّفْريق']"
متفرّقون,['أَوْقَاص']
ادّعاء,"['إِقَالَة', 'نَّسَب', 'فَصْل']"
انغضّ(الطّرف),"['اِنْخَفَضَ', 'اِنْغَمَضَ']"
بالغ فيه,"['ثَرْثَرَ', 'أَكْثَرَ من الكَلاَم']"
تذكّر,['ذِكْر']
استعاض- بآخر-,"['بَدَّلَ', 'غَيَّرَ']"
معروف,"['حَسَنَة', 'عَمَلحَسَن']"
تورّع,"['تَحَرُّج', 'تَجَنُّب']"
بختير,"['مُعْجَببِنَفْسِهِ', 'مَغْرُور']"
زيّ,"['هَيْئَة', 'لِبَاس']"
سوء-الخلق-,['شَرَاسَة']
نقمة,"['سُخْط', 'غَضَب']"
تمامة,"['تَمَام', 'كَمَال']"
تورّط,['وُقُوع']
مناولة,"['إِعْطَاء', 'وهب']"
التطّ,['اِسْتَتَرَ']
وعى(ه),['حَفِظَالكَلامَ']
انستر,['اِسْتَتَرَ']
تأهّب,['اِسْتِعْدَاد']
أوثق-الدّابّة-,['شَدَّرِبَاطَهَا']
توّه,['أَضَلَّ']
تنحّي (عنهم),"['اِنْتَبَذَ عن القوم', 'اِعْتَزَلَ']"
أنفق(الثروة),"['صَرَفَها', 'بَدَّدَها']"
مدرك,"['رَاشِد', 'قَدِير', 'خَبِير']"
بصّ(النور),['تَلألأَ']
خالي,['شَاغِر']
رحرح,['سَتَرَ']
خالف,"['عَارَضَ', 'ضَادَّ']"
أشاع السرّ,"['َأَظْهَرَ', 'أَفْشَى']"
خالق,"['بَارِئ', 'مُتَعَافِي']"
انتخاء,"['تَكَبُّر', 'اِسْتِكْنَاف', 'اِمْتِنَاع']"
تبرّع,['إِعْطَاءمن دون سؤال']
إنقاه,['إِشْفَاء']
استعطاء,"['سُؤَال', 'اِسْتِخْبَار']"
آيب,"['رَاجِع', 'عَائِد']"
تبرّح,['تَزَيُّن']
تبرّج,['تَزَيَّنَ']
آيس,"['أَقْنَطَ', 'أَيْأَسَ']"
تبرّؤ,['تَنَصُّل']
تبرّأ,['تَنَصَّلَ']
مأنوس-به-,"['أَنِيس', 'صَدِيقٌ أَلِيف', 'أَلِيف']"
إكنان,['إِسْرَار']
بائت(من الطعام ونحوه),['فَائِتفَاتَت عَلَيْهِ لَيْلَة']
امتنع,['حَرُمَ']
أسال(ه),"['أَهْرَقَالمَاءَ', 'صَبَّه']"
إنقاذ,"['تَخْلِيص', 'إنْجَاء']"
إنقاص,"['تَنْقِيص', 'تَقْلِيل']"
حبلى,['حَامِل']
إظهار,"['تَصْرِيح', 'إِيضَاح']"
تبرّم,"['سَأْم', 'ضَجَر']"
أوصل إليه,"['أَبْلَغَ فُلاناً أَمْرًا', 'بَلَّغَ']"
تبرّك,['تَيَمَّنَ']
خالد,"['سَرْمَدِيّ', 'دَائِم']"
كريه,"['بَغِيض', 'مَبْغُوض']"
كريم,"['سَمْح', 'جَوَاد']"
انتدى (القوم),['اِجْتَمَعَوافي النَادِي']
مضايقة,['إِِزْعَاج']
خالط,['شَابَالشيء']
شرفاء,"['أَوَادِم', 'مُهَذَّبُون']"
معاملة-حسنة-,"['حُسْنَى', 'لُطْف']"
تعب(تعبا شديدا),"['بَلَّحَ', 'عَجِزَ']"
أجل,['نَعَم']
أجن,"['تَغَيَّرَ', 'فَسَدَ']"
مثابرة,"['اِجْتِهاد', 'جِدّ']"
جذب(بلجامهالتقف),['أَكْفَحَالدَّابة']
رخاء,"['سَرَّاء', 'مَسَرَّة', 'بَحْبُوحَة']"
أحسن-إليه-,['أَيْدَىإِلَيْهِ']
أطلق,"['حَرَّرَ', 'سَرَحَ', 'أَعْتَقَ']"
أجّ,"['لَمَعَ', 'تَوَهَّجَ']"
برقحة,['قُبْح']
ضعيف -جبان-,['زَمِل']
إنماس,"['اِسْتِتَار', 'اِسْتِخْفَاء']"
إنماش,['إِفْسَاد']
دبل,['أصلَح']
تفرّق-ت-(في مراعيها),['اِنْتَسَعَتالمَاشيَة']
مرارة-الطعم-,['بِسِيلَة']
استعجال,"['اِبْتِدار', 'إِسْراَع']"
عبوس,['سُهُومَة']
طلب(ه),"['تَحَرَّىالأَمْرَ', 'قَصَدَه']"
بجيس-من الماء-,['سَائِل']
التحص(الأمر),['اِشْتَدَّ']
إنمال,"['نَّمِيمَة', 'كَذِب', 'إِفْسَاد']"
جيش,"['بَعِيث', 'مَبْعُوث', 'رَسُول']"
عزّة,"['شَرَف', 'عُلُوّ', 'مَجْد']"
أطلع,['بَاثَّ']
ملاقاة,"['اِسْتِقْبَال', 'مُوَاجَهَة']"
عالم(بالأشياء),"['بَصِير', 'مُبْصِر']"
شاء,['أََرَادَ']
كاشف-السرّ-,"['بَذِر', 'ثَرْثَار', 'مُبَذِّر']"
أجر,"['أَثابَ', 'كافَأَ']"
حطّ,"['خَفَضَ', 'وَضَعَ']"
رغب بشدة,['اِشْتَهَى']
ذكر,"['حِفْظ', 'اِسْتِحْضَار', 'قَول']"
أهتر,['خَرِفَ']
اقتران,"['اِتِّصَال', 'زَوَاج']"
حسّن,"['زَيَّنَ', 'جَمَّلَ', 'حَلَّى']"
مغرور,"['بَخْتِير', 'مُعْجَببِنَفْسِهِ']"
سيفان,"['طَوِيل', 'مَمْشُوق']"
شاد,"['بَنَى', 'عَمَّرَ']"
ميراث,['تَرْكَة']
إيذاء,"['تَبْرِيح', 'إِتْعَاب']"
حاقد,"['مُبْغَض', 'نَاقِم']"
تّذكّر,['اِسْتِذْكَار']
سمين(ممتلئ),['بَجْبَاج']
شدّة-عطش-,"['سُعَار', 'حَرّالنار', 'شِدَّةجُوع']"
تفائل,['اِسْتِبْشَار']
متنائي,"['بَعِيد', 'قَاصِي']"
طلاقة(الوجه),"['بَشَاشَة', 'تَهَلُّله', 'إِِشْرَاقه']"
انكمش,"['تَقَّبَضَ', 'تَجَمَّعَ']"
خربة,['مَوْضِعالخَرَاب']
رديء(منهم),"['بَجَاجَةُمن الناسِ', 'حَقَير']"
عبير,"['أَريجُ', 'شَذَّا']"
بكر(من الأولاد),['أَوَّل']
ذكي,"['فَطِن', 'ذَهِن']"
انسلاخ,['تَحَوّل']
جماعة من الناس,['ثُّلّة']
اقتراب,['تَقَارَبَ']
تنّ,"['مَثِيل', 'شَبِيه']"
ضنّ,"['حَجِأَ', 'بَخِلَ']"
ثرثر,"['أَكْثَرَ من الكَلاَم', 'بَالَغَ فِيه']"
أربح,['أَكْسَبَ']
ذهاب,"['زَوَال', 'هَلاَك', 'مَوت']"
موثوق,"['أَكِيدمن الشيء', 'حَتْمي']"
كفى,"['أَغْنَى', 'أَثْرَى']"
معيب,['شَائِن']
ارتفاع-شديد-,"['تَبَذُّخ', 'اِفْتِخَار', 'تَكَبُّر']"
حرمة,"['مُحَرَّم', 'حَقُّ الله عَلَى البَشَر', 'ذِمَة']"
عثور(على الشيء),"['اِلْتِقَاط', 'رَفععنِ الأرضِ']"
أخلف الوعد,['لَم يَفِ']
دواهي,"['زَوَابِع', 'مُصَاب']"
ترتيب,"['تَنْظِيم', 'نَظْم']"
أليف(من الحيوان),['دَاجِن']
يباس,['جَفَاف']
تكشّط,"['تَقَطُّع', 'تَفَرُّق']"
تكشّر,"['تَكَلُّح', 'عُبُوس']"
فجر-ت-,"['بَاغَ تِالمَرأَةُ', 'زَنَىت']"
أهل-الرّجل-,['تَزَوَّجَ']
بواح,"['جِهَار', 'عَلاَنِيَة']"
بلّى,['أَفْنَى']
أنبط(الشيء),['أَظْهَرَبَعْدَ الخَفَاء']
تعفّف(عن الزواج),"['تَبَتَّلَ', 'اِنْقَطَعَ', 'سَقَطَ']"
تمديد,['تَطْوِيل']
ترتيل,"['تَأَنُقفي التِلاَوَةِ', 'تَجْوِيدالتِلاَوَة']"
إسقاط,"['تَهْدِيم', 'نَقْض', 'هَدّ']"
كافر-بالنعمة-,"['بَطِر', 'جَاحِد']"
انتفخ,['تَوَرَّمَ']
أوهط(ه),"['أَضْعَفَه', 'ضَرَبَه', 'صَرَعَه']"
سرعة,"['سَرْع', 'عَجَلَة']"
تدفّأ,['تَسَخَّنَ']
انتفع,['اِسْتَفَادَ']
ذوحياء,"['حَيِيّ', 'خَجُول']"
قلّل,['خَفَّفَ']
ازورار,"['مَيْل', 'اِنْحِرَاف']"
شرّير,"['مُؤْذِي', 'فَاسِد']"
حلال,"['مُبَاح', 'جَائِز']"
أهرع,['أَسْرَعَفي عَدْوِهِ']
تحت,['أَسْفَلَ']
أهرب,['أَفَرَّ']
تأليف(بين القلوب),['جَمْعبَيْنَها']
تأزّم(الأمر),"['تَعَقَّدَ', 'اِشْتَدَّ']"
قصر,"['بُرْج', 'حِصْن']"
رشاقة,"['حُسْنالقَامَة', 'خِفَّةفِي العَمَل']"
قصد,"['تَّأَخّي', 'تَحَرّي']"
مقيم-بالمكان-,['بَالِد']
إبقاء,"['اِستِبْقَاء', 'إِثْبَات']"
حفّل,"['زَيَّنَ', 'جَمَعَ']"
قصّ,"['حَفْو', 'إِكْرَام', 'إِعْطَاء']"
سواد-العين-,['قَدَحة']
اندفاع,"['اِنْقِضَاض', 'اِنْصِبَاب', 'سُقُوط']"
جائر,['ظَالِم']
جائز,"['حَلاَل', 'مُبَاح']"
جائش,"['هَائِج', 'مُضْطَرِب']"
انستار,['اِسْتِتَار']
إحنة,['حِقْدْ']
أهرم,['أَضْعَفَ']
اتّصل,"['اِقْتَرَنَ', 'تَزَوَّجَ']"
أهرف,"['اِغْتَنَى', 'زَادَمَالُهُ']"
أسرع(في المشي),['أَكْعَبَ']
خان,['غَدَرَ']
خاف,"['رَجَّبَ', 'عَظَّمَ']"
أواخر,"['أَذْلاَلُ', 'أَصَاغِرُ']"
باع(الشيء),['أَعْطَىهُبِثَمَن']
نسيان,"['سَهْو', 'غَفْلَةَ']"
استفتح,['اِبْتَدَأَ']
ضعف-عقله-,"['بَلِهَ', 'حَمُقَ']"
فشل,"['أَوْجَأَ', 'أَخْطَأَ']"
برشاء(من السنين),['كَثِيرَة العُشْبِ']
بثبثة,"['إِذَاعَة', 'بَثَّه']"
بلّح,"['عَجِزَ', 'تَعِبَتَعَبًا شَدِيدًا']"
تنازل,"['تَضَارُب', 'تَخَلِّي']"
ذامّ,"['عَائِب', 'لاَئِم']"
فشا,"['اِسْتَعَرَّ', 'اِنْتَشَرَ']"
انكسر,['اِنْهَزَمَ']
بدر-القمر-,['اِكْتَمَلَ']
انفلال,"['اِنْهِزَام', 'اِنْكِسَار']"
تحامق,['تَظَاهُربالحُمقِ']
قصد(ه),"['تَحَرَّىالأَمْرَ', 'طَلَبَه']"
ألهد,['ظَلَمَ']
ألهب,"['أَضْرَمَ  النَارَ ', 'أَشْعَلَ', 'أَوْقَدَ']"
أرسل,"['سَدَلَ', 'أَرْخَى']"
غلام(ظريف و مليح),"['بَزِيغ', 'سَيِّدشَرِيف']"
خار,"['سَقَطَ', 'تَلاَشَى']"
طيّب,"['رَغِيد', 'وَاسِع']"
أفطر(الصائم),"['أَطْعَمَالصَائِمَ', 'سَقَىالصَائِمَ']"
أرسى,['أَثْبَتَ']
سيّد-شريف-,"['بَزِيغ', 'غُلاَمظَرِيف و ملِيح']"
زمعيّ,"['سَرِيعالغَضَب', 'زَلِق']"
حطّ-الحمل-,['أَنْزَلَ']
تّفريق,"['إِشَاطَة', 'إِحْرَاق']"
جمد-ت-(عينه),['اِنْقَطَعَدَمْعُهَا']
أهدر-دمه-,"['أَبَاحَه', 'أَبْطَلَه']"
أخير,"['أَمْثَل', 'أَفْضَل']"
أخيذ,['أَسِير']
جزم (الشيء),['أَكَّدَ']
فاني,"['زَائِل', 'ذَاهِب', 'هَالِك']"
تنصّل-منها-,"['تَبَرَّأَمن التهمة', 'تَخَلَّصَمنها']"
انقلاع,['اِنْتِزَاع']
تخفيض,['تَقْلِيل']
غفر,"['رَحِمَ', 'رَقَّ']"
سخن,"['حَارّ', 'حَامِي']"
تماهك,"['تَخَاصَمَ', 'تَمَاحَكَ']"
غفل,"['سَهَا', 'نَسِيَ']"
بعثر,['فَرَّقَ']
تخفيف,['تَقْلِيل']
أقام (به),['أَنَاخَ بالمَكَان']
تمجّن,['تَبَذُّل']
سخم,['سَواد']
بعثة,['هَيْئَةمُرْسَلَة']
تمقيت,['تَبْغِيض']
تفخيم,"['تَعْظِيم', 'إِجْلاَل']"
ارتوى,"['شَرِبَ', 'شَبِعَ']"
تثني,"['تَلَوِّي', 'اِنْعِطَاف']"
تثنى,"['أَخْنَثَ', 'تَكَسَّرَ']"
خبرة,"['عِلم', 'تَجْرُبَة', 'اِمْتِحَان']"
حمل(ه)-عليه-,"['أَوْجَذَهُعلى الأَمْرِ', 'أَكْرَهَهعَلَيْهِ']"
تغطّى,['تَلَفَّعَ']
تغطّي,['تَلَحُّف']
بعيد-عن الصواب-,"['خَاطِئ', 'مُذْنِب']"
ملتوي,"['جَعْد', 'مُتَقَبِّض']"
أكثم (في بيته),"['تَوَارى فيه', 'اِخْتَفَىفيه']"
تأييد,"['تَقْوِية', 'مُؤَازَرَة', 'مُنَاصَرَة']"
ذمة,"['حُرْمَة', 'مُحَرَّم', 'حَقُّ الله عَلَى البَشَر']"
جمّاء,['مَلْسَاء']
انضم,"['اِجْتَمَعَ', 'تَآلَفَ']"
ثوى,"['أَقَامَ', 'ثَبَتَ']"
عجلة,"['سَرْع', 'سُرْعَة']"
ساعد,"['سَعَفَ', 'عَاوَنَ']"
حلّ-الجامد-,['أَذَابَ']
ترياق,"['دَوَاء', 'عِلاَج']"
حرّ-النار-,"['سُعَار', 'شِدَّةجُوع', 'شِدَّةعَطَش']"
إخشاع,['إِخْضَاع']
تكليف,"['أَمْر', 'طَلَب']"
جزم(الأمر),['فَعَلَ بِثِقَة']
ساعف,"['مُسَاعِد', 'مُعَاوِن']"
عصى,"['تَمَرَّدَ', 'تَكَبَّرَ']"
استقّرّ,"['اِطْمَأَنَّ', 'ثَبُتَ']"
تناثر,['تَفَرُّق']
خفى(الشيء),"['أَظْهَرَه', 'سَتَرَه', 'كَتَمَه']"
تأنّق-في عمله-,"['أَتْقَنَه', 'أَحْكَمَه']"
اتّهام,['تُهْمَة']
بكرة,['غُدْوَة']
سيّب,"['تَرَكَ', 'أَهْمَلَ']"
متفرّق(ون),"['تَبَادِيد', 'أَبَادِيد']"
تدجيل,['كَذِب']
تيه,"['ضَلاَل', 'تَكَبُّر']"
ارتاب,['شَكَّ']
ارتاح,"['تَنَيَّحَ', 'مَاتَ']"
تغطية,['سَجْوّ']
سراة,['نُخْبَة']
انتداح,"['تَفَرُّق', 'اِنْتِشَار']"
جوف,"['دَاخِل', 'بَطْن']"
إنكاف,"['تَنْزِيه', 'رَفْع', 'تَبْرِئَة']"
تسارّ,['تَهَامُس']
إظلام,['تَعْتِيم']
دخل,"['إِيرَاد', 'غَلَّة', 'رَيْع']"
جوّ,['فَضَاء']
تكبّر(عليه),['تَأَبَهَعَلَيهِ']
سيل,"['اِنْهِمَار', 'اِنْصِبَاب']"
أضرم,"['أَلْهَبَالنّار', 'أَوْقَدَ']"
تضوّء,['تَنَوُّر']
جود,"['سَمَاحَة', 'كَرَم', 'سُهُولَة']"
انتدام,['تَيَسُّر']
جزالة,"['عِظَم', 'غِلْظَة']"
أضرّ,['آذَى']
جوس,['جُوع']
جور,['ظُلْم']
ثقيل(اللسان),['أَلْكَن']
إنكار,"['جُحُود', 'كُفْر']"
جوع,['سَغَب']
بدّأ(ه),"['فَضَّلَه', 'قَدَّمَه']"
التحط(الرجل),['غَضِبَ']
نهاية,"['أَمَد', 'غَايَة']"
تأزيم,"['تَشْدِيد', 'تَضْييق']"
قهر,"['سَلْب', 'نَهْب']"
سرع,"['سُرْعَة', 'عَجَلَة']"
تغفيل,['تَسْهِيَة']
تليد,"['قَدِيم', 'أَصْلِيّ']"
فاق(ه),"['بَذَّه', 'غَلَبَه', 'سَبَقَه']"
إدهاش,"['بَهْر', 'تَحيِير', 'إِنَارَة']"
حديقة,"['جَنَّة', 'فِرْدَوْس']"
مال-إليه-,"['اِنْكَفَأَعَلَى الشَيء ', 'اِنْحَنَىعَلَيهِ']"
قانع,"['رِضِيّ', 'قَابِل']"
سرد,"['حَكَى', 'أَوْرَدَ']"
سرح,"['حَرَّرَ', 'أَطْلَقَ', 'أَعْتَقَ']"
توّاب,['كَثِير التَوْبَة']
أحضر,['أَوْرَدَ']
هزّل(ها),"['أَنْضَلَالدَّابَّة', 'أَضْعَفَها', 'أَتْعَبَها']"
تسريح الشعر,['اِمْتِشَاط']
مبصر,"['بَصِير', 'عَالِمبالأشْيَاء']"
عدم الصّبر,"['جَزَع', 'اِضْطِرَاب']"
إجفال,"['نُفور', 'شَرْد']"
تنازح,['بَعُدَ']
اخشوشن,['تَقَشَّفَ']
أقام(وا)-فيه-,"['أَنْتَضَدَالقَومُ في المكان', 'اِجْتَمَعَوافِيهِ']"
تأثّف(المكان),['لَزِمَه']
زاول,['مَارَسَ']
أوقد(النار),"['أَشْعَلَها', 'أَضْرَمَها']"
إجفاء,['إِبْعاد']
امتسح(السيف من غمده),"['اِسْتَلَ', 'اِنْتَزَعَ', 'سَحِبَ']"
نشأة,"['بَدَاءَة', 'ظُهُور', 'أَوَّل']"
استبطن الشيء,['أَخْفَى']
نقص(ه) حقّ(ه),"['اِهْتَضَمَه', 'ظَلَمَه']"
واظب,"['دَاوَمَ', 'ثَابَرَ']"
سرّ,"['سَعِدَ', 'بَهِجَ', 'فَرِحَ']"
توي,"['هَلَكَ', 'مَاتَ']"
سري,"['سَخِيّ', 'كَرِيم']"
سرى,['سَارَ']
تغفير,"['تَغْطِيَة', 'سَتر', 'إِخْفَاء']"
